id,magnitude,place,time,longitude,latitude,depth_km
us7000f9z8,4.5,"Kermadec Islands, New Zealand",2021-09-03 23:20:23.548,-177.3941,-30.2242,6.53
us7000f9z6,4.6,"1 km ESE of Boton, Philippines",2021-09-03 21:23:22.621,124.058,12.9238,55.58
us7000f7ky,4.5,South Sandwich Islands region,2021-09-03 18:14:57.049,-25.4599,-58.6382,26.34
us7000f9z3,4.5,Kermadec Islands region,2021-09-03 17:52:54.632,-177.9069,-28.4582,10.0
us7000f7kl,4.7,South Sandwich Islands region,2021-09-03 16:50:34.545,-25.0344,-57.8536,44.38
us7000f9z1,4.6,south of Africa,2021-09-03 16:47:39.156,23.044,-53.0171,10.0
us7000f7hv,4.6,"Maug Islands region, Northern Mariana Islands",2021-09-03 15:24:17.466,144.9587,20.7058,136.65
us7000f7g2,5.0,"44 km SE of Xunchang, China",2021-09-03 13:30:39.390,104.9834,28.1266,10.0
us7000f7en,5.8,"286 km E of Poronaysk, Russia",2021-09-03 10:14:26.456,147.0217,49.4861,585.0
us7000f9yp,4.5,southern East Pacific Rise,2021-09-03 08:44:43.453,-115.8544,-24.5538,10.0
us7000f7dp,5.6,South Sandwich Islands region,2021-09-03 07:49:43.479,-26.7534,-59.9254,6.54
us7000f7cy,4.8,southern East Pacific Rise,2021-09-03 05:40:10.366,-116.0568,-24.4598,10.0
us7000f9yk,4.8,southern East Pacific Rise,2021-09-03 05:34:17.334,-115.9004,-24.1702,10.0
us7000f7cc,5.4,southern East Pacific Rise,2021-09-03 05:22:58.235,-115.9595,-24.2993,10.0
us7000f7c2,5.0,"58 km SSW of Paracas, Peru",2021-09-03 05:06:21.501,-76.4832,-14.3499,9.23
us7000f7bp,4.5,"147 km S of False Pass, Alaska",2021-09-03 03:55:45.400,-163.6021,53.5372,12.4
us7000f7bl,4.8,"17 km SW of Aknada, Russia",2021-09-03 03:34:50.084,46.033,42.2827,10.0
us7000f7b2,4.6,South Sandwich Islands region,2021-09-03 00:56:41.781,-25.7668,-59.4114,10.0
us7000f7a5,5.5,South Sandwich Islands region,2021-09-03 00:06:16.121,-25.7275,-58.815,34.92
us7000f79x,5.2,Kermadec Islands region,2021-09-02 23:20:19.727,-176.9655,-30.0746,10.0
us7000f9s2,4.7,South Sandwich Islands region,2021-09-02 22:12:48.704,-25.2713,-58.9281,19.1
us7000f9rz,4.8,Kermadec Islands region,2021-09-02 20:54:54.815,-176.8954,-30.08,10.0
us7000f77w,5.3,northwest of the Kuril Islands,2021-09-02 20:26:16.202,150.5391,50.4567,441.46
us7000f77v,4.6,"Izu Islands, Japan region",2021-09-02 19:55:05.079,142.5831,29.1912,10.0
us7000f9ry,4.5,"138 km NE of Opotiki, New Zealand",2021-09-02 19:24:51.873,178.3824,-37.1149,43.23
us7000f9s4,4.5,South Sandwich Islands region,2021-09-02 18:29:11.291,-27.1656,-60.3341,10.0
us7000f76e,4.7,Scotia Sea,2021-09-02 17:58:55.316,-48.557,-60.376,10.0
us7000f9rx,4.5,"94 km E of Kimbe, Papua New Guinea",2021-09-02 16:58:07.668,150.9903,-5.6133,100.24
us7000f75l,4.8,"154 km NW of Valparaíso, Chile",2021-09-02 15:25:06.260,-72.8564,-32.1074,10.0
us7000f741,4.7,Azores Islands region,2021-09-02 14:17:55.440,-29.3719,41.8403,10.0
us7000f73x,4.6,"108 km SSE of Bengkulu, Indonesia",2021-09-02 14:15:56.336,102.5258,-4.742,51.35
us7000f716,4.6,South Sandwich Islands region,2021-09-02 12:01:50.835,-24.634,-59.6274,10.0
us7000f9rl,4.5,Macquarie Island region,2021-09-02 09:11:54.619,159.3673,-59.592,10.0
us7000f70b,4.8,South Sandwich Islands region,2021-09-02 08:47:28.548,-25.5717,-58.9346,61.7
us7000f709,4.9,"44 km SSE of Alianza Cristiana, Peru",2021-09-02 08:42:17.756,-76.2711,-3.8445,103.74
us7000f703,4.6,"106 km SSE of Sand Point, Alaska",2021-09-02 08:08:36.166,-159.6383,54.5158,25.82
us7000f701,4.8,"8 km WSW of Culaba, Philippines",2021-09-02 07:23:32.100,124.4795,11.6172,30.7
us7000f6zb,4.9,South Sandwich Islands region,2021-09-02 06:17:17.546,-25.6633,-59.0734,49.45
us7000f6z7,4.9,South Sandwich Islands region,2021-09-02 06:05:21.910,-25.6216,-59.0471,37.33
us7000f6yi,5.0,"56 km E of Chubek, Tajikistan",2021-09-02 04:50:06.310,70.3436,37.6012,10.0
us7000f6yk,4.9,north of Ascension Island,2021-09-02 04:28:31.182,-15.5716,-1.5551,10.0
us7000f9rk,4.7,"112 km WSW of Gorontalo, Indonesia",2021-09-02 03:12:27.685,122.0692,0.3313,182.94
us7000f9rg,4.6,South Sandwich Islands region,2021-09-02 01:18:54.322,-25.8969,-57.7256,55.68
us7000f9q9,4.8,South Sandwich Islands region,2021-09-01 23:14:51.951,-25.3318,-58.0162,39.91
us7000f6wz,5.4,north of Ascension Island,2021-09-01 22:51:36.127,-15.5139,-1.5144,10.0
us7000f6va,4.6,"66 km ENE of Namie, Japan",2021-09-01 19:17:07.386,141.6871,37.7211,65.05
us7000f6uy,5.6,"86 km WSW of Copiapó, Chile",2021-09-01 18:35:45.859,-71.1083,-27.7317,28.0
us7000f6us,4.6,south of the Fiji Islands,2021-09-01 17:13:19.970,-179.9414,-24.1918,510.26
us7000f9qc,4.6,South Sandwich Islands region,2021-09-01 16:47:18.059,-24.5747,-56.8698,10.0
us7000f9q0,4.5,South Sandwich Islands region,2021-09-01 15:45:16.929,-24.7797,-56.9781,10.0
us7000f6q8,5.7,central Mid-Atlantic Ridge,2021-09-01 13:50:10.419,-24.1484,-1.242,10.0
us7000f6q6,4.9,South Sandwich Islands region,2021-09-01 13:48:53.119,-25.6842,-58.7628,32.02
us7000f6m0,5.1,South Sandwich Islands region,2021-09-01 10:02:18.338,-25.604,-59.0255,43.33
us7000f6l9,5.6,South Sandwich Islands region,2021-09-01 09:01:11.397,-25.5667,-59.0792,27.0
us7000f6l2,5.4,"16 km WNW of Neiafu, Tonga",2021-09-01 08:21:03.948,-174.1377,-18.6186,28.95
us7000f9pk,4.8,"Kermadec Islands, New Zealand",2021-09-01 08:11:19.712,-177.4353,-29.9661,10.0
us7000f6k8,4.6,"241 km WSW of Tual, Indonesia",2021-09-01 07:36:09.481,130.628,-6.1262,88.14
us7000f6jx,5.4,West Chile Rise,2021-09-01 07:11:30.097,-82.599,-42.8145,10.0
us7000f6jk,5.2,southeast of the Loyalty Islands,2021-09-01 06:33:45.680,171.5936,-22.3369,108.79
us7000f6j9,4.5,South Sandwich Islands region,2021-09-01 06:06:07.447,-26.5698,-59.8954,35.0
us7000f9pj,4.6,South Sandwich Islands region,2021-09-01 03:10:37.894,-24.3097,-57.5013,10.0
us7000f9pe,4.6,"134 km ESE of Al Ghayz?ah, Yemen",2021-09-01 02:52:28.755,53.3708,15.8446,10.0
us7000frff,4.5,"137 km SSE of ‘Ohonua, Tonga",2021-10-30 22:22:24.975,-174.4037,-22.4609,10.0
us7000fq5u,4.9,Mid-Indian Ridge,2021-10-30 20:31:28.763,73.9034,-27.6931,10.0
us7000frfc,4.6,"Kermadec Islands, New Zealand",2021-10-30 19:00:58.623,-177.7631,-30.3902,35.0
us7000frfh,4.8,central Mid-Atlantic Ridge,2021-10-30 17:24:04.291,-25.3819,0.5813,10.0
us7000fq4g,4.7,"73 km WNW of Basco, Philippines",2021-10-30 16:09:37.086,121.3007,20.6533,29.24
us7000fq34,4.7,South Sandwich Islands region,2021-10-30 12:42:45.277,-25.4912,-59.3619,35.0
us7000frf1,4.9,"159 km SW of Ambon, Indonesia",2021-10-30 11:15:15.345,127.047,-4.5761,18.88
us7000fq2q,5.5,"94 km N of Dili, Timor Leste",2021-10-30 11:11:42.064,125.4591,-7.7093,17.43
us7000fq21,5.7,western Indian-Antarctic Ridge,2021-10-30 09:03:22.605,139.1003,-51.4257,10.0
us7000fq1t,4.5,"114 km ENE of Shikotan, Russia",2021-10-30 08:47:20.669,148.1131,44.0247,51.31
us7000fq1g,5.5,Fiji region,2021-10-30 08:05:19.527,-177.6441,-19.6239,380.65
us7000fq18,4.5,"122 km SSE of Burica, Panama",2021-10-30 07:26:12.668,-82.4728,6.9986,10.0
us7000fq3a,4.7,"3 km WSW of Tandag, Philippines",2021-10-30 06:53:09.071,126.1681,9.0673,75.22
us7000fq0p,5.0,West Chile Rise,2021-10-30 05:49:13.812,-83.3608,-41.4579,10.0
us7000frer,4.5,"103 km NW of Lautoka, Fiji",2021-10-30 05:39:20.056,176.8236,-16.9036,10.0
us7000frev,4.8,South Sandwich Islands region,2021-10-30 04:11:29.211,-25.5457,-59.3732,35.0
us7000frep,4.6,"55 km N of Sola, Vanuatu",2021-10-30 02:20:07.530,167.5704,-13.3772,10.0
us7000fpz1,4.7,South Sandwich Islands region,2021-10-30 01:13:47.134,-27.0928,-57.0304,133.79
us7000fr6u,4.5,"201 km SSE of ‘Ohonua, Tonga",2021-10-29 23:19:17.796,-174.0885,-22.971,10.0
us7000fpy4,4.5,"17 km W of Coracora, Peru",2021-10-29 22:43:48.414,-73.9473,-15.0544,75.97
us7000fr6r,4.5,South Sandwich Islands region,2021-10-29 22:07:59.495,-25.8075,-59.5982,35.0
us7000fpw9,5.2,"19 km W of Coracora, Peru",2021-10-29 19:55:26.515,-73.9664,-15.0457,70.34
us7000fpw5,5.5,Kermadec Islands region,2021-10-29 19:42:31.160,-176.1219,-29.3877,10.0
us7000fr6x,4.5,Kermadec Islands region,2021-10-29 19:42:19.798,-176.1504,-29.6939,10.0
us7000fpvj,4.6,southeast of the Loyalty Islands,2021-10-29 18:55:25.302,171.6152,-22.7046,10.0
us7000fr6l,4.5,"Volcano Islands, Japan region",2021-10-29 17:11:22.982,143.2171,24.3004,10.0
us7000fpt8,4.6,south of the Fiji Islands,2021-10-29 15:23:22.813,-179.6019,-23.7362,530.3
us7000fpr4,4.7,"165 km N of Pangnirtung, Canada",2021-10-29 13:48:57.178,-66.0049,67.6223,14.05
us7000fpqp,4.5,Mariana Islands region,2021-10-29 11:54:39.053,145.3186,21.0911,43.34
us7000fr6c,4.5,"232 km NNE of Hadibu, Yemen",2021-10-29 10:10:23.482,54.8761,14.5774,10.0
us7000fpq4,4.6,"251 km SSE of ?al?lah, Oman",2021-10-29 10:06:24.580,54.9113,14.8891,10.0
us7000fppc,4.6,South Sandwich Islands region,2021-10-29 07:20:15.687,-25.4944,-59.3052,35.0
us7000fpnn,5.0,South Sandwich Islands region,2021-10-29 06:38:20.317,-25.7541,-59.1418,48.06
us7000fpqz,4.6,"245 km NNE of Hadibu, Yemen",2021-10-29 06:12:42.762,55.0195,14.6431,10.0
us7000fpni,4.7,"9 km ENE of Bulqizë, Albania",2021-10-29 06:10:34.525,20.3353,41.5207,10.0
us7000fr62,4.5,South Sandwich Islands region,2021-10-29 05:27:24.927,-25.459,-58.0036,56.39
us7000fpmk,5.1,"15 km S of Sarangani, Philippines",2021-10-29 04:33:31.864,125.4891,5.2665,177.31
us7000fpk2,5.0,"44 km NE of Colonia, Micronesia",2021-10-28 23:35:01.143,138.4111,9.7975,10.0
us7000fpjk,4.6,"106 km ESE of Hihifo, Tonga",2021-10-28 22:37:52.371,-172.826,-16.1718,10.0
us7000fphz,5.1,"95 km SSE of Perryville, Alaska",2021-10-28 19:06:56.407,-158.8373,55.0732,28.04
us7000fpe7,4.6,"100 km W of Panguna, Papua New Guinea",2021-10-28 12:28:54.157,154.5825,-6.1965,52.67
us7000fr5b,4.5,"144 km N of Tobelo, Indonesia",2021-10-28 10:00:10.505,127.9991,3.0383,81.85
us7000fpcy,4.5,"289 km WSW of Tual, Indonesia",2021-10-28 07:02:59.810,130.2279,-6.3006,116.07
us7000fpce,5.0,"169 km S of ‘Ohonua, Tonga",2021-10-28 06:03:10.808,-174.9278,-22.8596,10.0
us7000fpd3,4.8,"23 km NE of Biri, Philippines",2021-10-28 05:39:03.263,124.5033,12.8468,10.0
us7000fr5a,4.6,"12 km SW of Nabire, Indonesia",2021-10-28 04:19:32.352,135.4228,-3.445,36.47
us7000fpbe,5.1,"196 km NE of Lospalos, Timor Leste",2021-10-28 02:32:05.662,128.4376,-7.476,128.08
us7000fr57,4.6,"Kermadec Islands, New Zealand",2021-10-28 02:12:51.954,-177.5973,-29.9261,35.0
us7000fp9d,4.7,"260 km SSE of Ambon, Indonesia",2021-10-27 20:41:57.228,128.7265,-5.9849,326.18
us7000fp4x,4.5,south of the Fiji Islands,2021-10-27 07:32:06.599,-179.9146,-24.641,498.9
us7000fp4i,4.9,south of the Kermadec Islands,2021-10-27 06:10:47.616,-179.2362,-33.1568,47.38
us7000fp4c,4.8,"43 km SW of Suai, Timor Leste",2021-10-27 05:50:44.322,124.9568,-9.5664,38.38
us7000fqs2,4.5,"79 km S of Finschhafen, Papua New Guinea",2021-10-27 03:27:13.871,147.7387,-7.2731,35.0
us7000fp3l,4.9,"214 km SSE of Ola, Russia",2021-10-27 02:42:31.661,153.0983,57.8962,10.0
us7000fp0w,4.9,Kermadec Islands region,2021-10-26 18:46:14.232,-177.4346,-28.6179,58.37
us7000fp09,4.7,"121 km NE of Kuqa, China",2021-10-26 17:47:02.281,84.046,42.4268,10.0
us7000fptx,4.6,"7 km SW of Piedecuesta, Colombia",2021-10-26 17:32:17.503,-73.0916,6.9354,143.36
us6000fxn5,4.5,"130 km ESE of Namie, Japan",2021-10-26 16:40:11.784,142.4328,37.1967,31.88
us6000fxn4,4.9,"112 km ESE of Namie, Japan",2021-10-26 16:27:55.146,142.2418,37.2597,22.51
us7000fpu4,4.6,"2 km W of Fuencaliente de la Palma, Spain",2021-10-26 16:25:33.055,-17.8688,28.4947,10.0
us6000fxln,4.5,"63 km SE of Petropavlovsk-Kamchatsky, Russia",2021-10-26 13:07:53.849,159.2897,52.6549,64.27
us6000fxku,4.8,"Halmahera, Indonesia",2021-10-26 09:46:07.133,127.054,1.4439,127.19
us7000fptj,4.9,South Sandwich Islands region,2021-10-26 08:54:20.781,-25.8066,-59.5954,18.01
us6000fxka,5.0,South Sandwich Islands region,2021-10-26 08:44:20.124,-24.9465,-59.4116,24.8
us6000fxjz,4.6,"29 km SSE of Severomuysk, Russia",2021-10-26 07:05:50.345,113.5795,55.8992,10.0
us6000fxjg,4.5,"11 km NE of Baculin, Philippines",2021-10-26 05:51:11.106,126.6653,7.5204,68.77
us6000fxjf,5.9,east of the South Sandwich Islands,2021-10-26 05:48:42.333,-14.7931,-58.337,10.0
us6000fxkc,4.8,central East Pacific Rise,2021-10-26 04:32:44.638,-103.0919,-3.8803,10.0
us6000fxix,4.6,Chile-Argentina border region,2021-10-26 03:35:42.551,-70.6858,-32.8075,90.64
us7000fptc,4.7,"44 km WSW of Yanjiang, China",2021-10-26 02:00:59.237,104.2041,30.0278,10.0
us7000fpta,4.6,"91 km NE of Amahai, Indonesia",2021-10-26 01:44:29.562,129.5944,-2.8611,10.0
us6000fxih,4.6,"29 km SSW of Padam, India",2021-10-26 00:32:08.893,76.8049,33.2123,10.0
nc73644630,4.65,"18km NW of San Simeon, CA",2021-10-25 23:42:35.860,-121.3043333,35.7758333,7.79
us6000fxid,4.8,"97 km SSW of Severo-Kuril’sk, Russia",2021-10-25 23:39:22.236,155.7368,49.834,72.25
us6000fxhi,5.2,"71 km SW of Vanimo, Papua New Guinea",2021-10-25 22:05:11.771,140.9429,-3.2153,34.98
us7000fpsm,4.8,Tristan da Cunha region,2021-10-25 20:29:51.713,-15.2042,-35.3371,10.0
us6000fxh2,4.6,Mid-Indian Ridge,2021-10-25 17:44:24.029,67.0509,-8.7414,10.0
us6000fxel,4.7,south of the Fiji Islands,2021-10-25 16:05:11.108,179.9919,-24.1351,524.61
us7000fpsh,4.7,"Maug Islands region, Northern Mariana Islands",2021-10-25 15:46:42.805,144.4314,19.2989,10.0
us6000fxej,5.1,"Maug Islands region, Northern Mariana Islands",2021-10-25 15:32:18.030,144.6251,19.347,10.0
us6000fxea,4.6,"114 km WNW of Sinabang, Indonesia",2021-10-25 14:39:10.611,95.399,2.7926,10.0
us7000fpsd,4.6,south of Tonga,2021-10-25 10:04:11.492,-175.0871,-25.0342,10.0
us6000fxc9,5.1,"217 km SSW of Kawalu, Indonesia",2021-10-25 06:52:04.052,107.8227,-9.3066,10.0
us6000fxby,5.0,"116 km SSE of Kokopo, Papua New Guinea",2021-10-25 05:21:53.424,152.5058,-5.3705,10.0
us7000fpsa,4.5,"148 km NE of Neiafu, Tonga",2021-10-25 04:50:39.157,-173.0142,-17.6836,10.0
us7000fps8,4.6,"Kermadec Islands, New Zealand",2021-10-25 03:40:11.720,-177.1344,-29.4755,35.0
us6000fxbe,4.9,"Kermadec Islands, New Zealand",2021-10-25 03:38:47.784,-177.199,-29.6427,35.0
us6000fxb2,4.9,"51 km E of Gorontalo, Indonesia",2021-10-25 02:30:47.375,123.5277,0.5444,247.4
us7000fprz,4.5,"139 km SSE of ‘Ohonua, Tonga",2021-10-24 23:05:17.482,-174.5816,-22.5426,10.0
us6000fx9x,4.5,"137 km N of Tobelo, Indonesia",2021-10-24 21:54:53.514,128.0103,2.9759,90.21
us6000fx8t,4.6,north of Svalbard,2021-10-24 17:47:51.947,34.5252,86.2604,10.0
us6000fx8k,4.8,South Sandwich Islands region,2021-10-24 14:56:43.755,-25.1584,-57.2716,35.0
us7000fprs,4.6,Ethiopia,2021-10-24 14:26:23.246,41.4644,10.1505,10.0
us6000fx7p,4.8,"163 km W of Langlois, Oregon",2021-10-24 12:11:40.438,-126.4306,43.1633,10.0
us6000fxcx,4.6,"Izu Islands, Japan region",2021-10-24 06:45:37.595,140.2493,31.5285,34.68
us6000fx56,6.2,"28 km SSE of Yilan, Taiwan",2021-10-24 05:11:34.230,121.8314,24.5108,69.0
us6000fx4j,4.8,"129 km NW of Ternate, Indonesia",2021-10-24 03:22:10.401,126.4982,1.5454,45.93
us7000fpr6,4.8,"139 km W of Lata, Solomon Islands",2021-10-24 00:08:20.905,164.5425,-10.9623,10.0
us7000fph2,4.6,southern Mid-Atlantic Ridge,2021-10-23 23:55:45.118,-6.7396,-50.2851,10.0
us6000fx3t,4.8,"103 km SSW of Bengkulu, Indonesia",2021-10-23 23:34:25.776,101.9672,-4.6852,46.53
us6000fx3p,5.1,"78 km ENE of Hinatuan, Philippines",2021-10-23 23:08:29.143,127.0163,8.5647,10.0
us6000fx3j,4.6,"36 km NW of Saint John’s, Antigua and Barbuda",2021-10-23 22:47:27.117,-62.1265,17.3061,94.04
us7000fph0,4.6,South Sandwich Islands region,2021-10-23 16:26:50.246,-24.8879,-58.9038,10.0
us7000fpgv,4.5,"153 km E of Melekeok Village, Palau",2021-10-23 14:50:43.800,136.0279,7.4528,10.0
us6000fx15,4.9,Southwest Indian Ridge,2021-10-23 14:17:52.763,50.9295,-37.5156,10.0
us6000fwzy,4.5,Banda Sea,2021-10-23 10:32:43.064,129.9296,-6.9048,138.24
us6000fwzd,4.8,"79 km W of San Antonio de los Cobres, Argentina",2021-10-23 08:21:43.427,-67.0943,-24.161,154.3
us6000fwyz,5.0,South Sandwich Islands region,2021-10-23 08:00:42.195,-25.7171,-57.4857,54.2
us6000fwxj,5.1,"14 km ENE of Hualien City, Taiwan",2021-10-23 03:16:01.893,121.7414,24.0023,10.0
us6000fwx4,5.1,"Rat Islands, Aleutian Islands, Alaska",2021-10-23 03:10:03.225,178.8422,51.5739,54.69
us6000fwww,4.6,"29 km SSW of Valparaíso, Chile",2021-10-23 02:13:56.609,-71.7855,-33.2708,35.26
us7000fpga,4.6,southern Mid-Atlantic Ridge,2021-10-23 01:52:57.769,-14.4052,-14.0449,10.0
us7000fpg9,4.5,South Sandwich Islands region,2021-10-23 01:19:14.827,-26.0692,-59.7706,35.0
us6000fww4,5.2,South Sandwich Islands region,2021-10-23 00:34:17.002,-27.9011,-56.2517,112.3
us6000fwvr,5.0,"southwestern Siberia, Russia",2021-10-22 23:03:01.937,91.8033,51.4199,10.0
us6000fwvd,5.0,"121 km S of Hihifo, Tonga",2021-10-22 21:59:46.449,-173.9677,-17.0399,75.06
us7000fpg1,4.8,South Sandwich Islands region,2021-10-22 21:57:46.219,-25.6851,-57.3456,35.0
us7000fpfz,4.6,"244 km NNE of Wala, New Caledonia",2021-10-22 17:31:32.605,164.917,-17.8641,10.0
us6000fwrg,4.5,Fiji region,2021-10-22 14:21:03.208,-177.6433,-18.6386,654.81
us6000fwr0,4.6,"75 km ESE of Palca, Peru",2021-10-22 11:06:09.492,-69.2653,-17.92,3.38
us6000fwpx,4.5,"8 km NNE of Pýrgos, Greece",2021-10-22 10:11:30.851,25.1952,35.0712,10.0
us7000fpfg,4.5,"142 km S of Kokopo, Papua New Guinea",2021-10-22 09:49:55.014,152.0992,-5.6196,10.0
us6000fwpc,5.4,Federated States of Micronesia region,2021-10-22 07:27:53.884,147.2747,4.4561,10.0
us7000fpfh,4.5,South Sandwich Islands region,2021-10-22 05:21:08.414,-26.312,-59.8217,35.0
us6000fwnw,4.5,"53 km NE of Mercedes, Philippines",2021-10-22 05:19:50.662,123.3593,14.4571,68.29
us6000fwmw,4.5,"123 km S of Pundong, Indonesia",2021-10-22 02:39:17.295,110.4274,-9.0639,30.42
us6000fwmg,4.9,"53 km SSW of Dampit, Indonesia",2021-10-22 02:21:15.739,112.5513,-8.6515,72.87
us6000fwvc,4.8,southern Mid-Atlantic Ridge,2021-10-22 02:09:47.678,-8.7103,-49.1263,10.0
us6000fwke,5.6,"63 km E of Waitara, New Zealand",2021-10-21 21:58:20.471,174.9757,-39.02,224.2
us7000fp8k,4.5,Kermadec Islands region,2021-10-21 18:17:27.473,-177.0959,-28.7942,35.0
us7000fp8c,4.6,South Sandwich Islands region,2021-10-21 16:53:29.294,-25.1906,-57.5472,35.0
us7000fp86,4.5,"160 km SW of Merizo Village, Guam",2021-10-21 11:14:17.033,143.8406,12.061,10.0
us6000fwdx,4.7,"2 km NNE of Pýrgos, Greece",2021-10-21 09:38:38.445,25.1608,35.0318,10.0
us7000fp8n,4.5,"9 km SSE of Profítis Ilías, Greece",2021-10-21 08:44:48.799,25.1433,35.1275,10.0
us6000fwdc,5.5,"271 km SE of Shing?, Japan",2021-10-21 08:36:47.973,138.1614,32.1131,335.78
us6000fwd6,4.8,"6 km NW of Thrapsanón, Greece",2021-10-21 08:12:57.487,25.2419,35.2352,10.0
us6000fwd5,6.1,south of the Fiji Islands,2021-10-21 08:10:43.027,179.604,-25.316,487.0
us6000fwcg,4.9,"140 km ENE of M?n?b, Iran",2021-10-21 06:05:10.756,58.3738,27.6655,10.0
us6000fwbv,4.8,"161 km SE of Hihifo, Tonga",2021-10-21 03:37:20.143,-172.6422,-16.9006,10.0
us6000fwas,4.6,"90 km ENE of Xinyuan, China",2021-10-21 00:12:24.081,84.2395,43.8144,10.0
us6000fw8f,4.9,South Sandwich Islands region,2021-10-20 19:37:07.918,-25.368,-57.7997,35.0
us6000fxfe,4.5,"101 km S of Pelabuhanratu, Indonesia",2021-10-20 18:53:17.448,106.4551,-7.9008,35.0
us6000fw2t,4.8,"30 km NNE of Labuan Lombok, Indonesia",2021-10-20 09:21:11.505,116.7938,-8.2559,10.0
us6000fw20,5.2,"172 km SE of Lata, Solomon Islands",2021-10-20 06:38:30.480,166.799,-11.9366,210.72
us6000fw1u,5.0,"152 km WNW of Abepura, Indonesia",2021-10-20 06:10:47.006,139.2914,-2.3088,10.0
us6000fxf2,4.6,"40 km SSE of Kirakira, Solomon Islands",2021-10-20 05:47:26.823,162.0651,-10.7892,74.1
us6000fw1d,4.8,"1 km N of Alkhan-Yurt, Russia",2021-10-20 04:45:41.883,45.5714,43.2461,10.0
us6000fw12,4.8,Mariana Islands region,2021-10-20 03:28:33.747,144.4391,21.8559,81.1
us6000fxex,4.8,South Sandwich Islands region,2021-10-20 01:02:53.956,-23.8711,-58.4507,10.0
us6000fw0b,4.9,"Rat Islands, Aleutian Islands, Alaska",2021-10-19 23:30:05.927,178.752,50.2853,10.0
us6000fw7m,4.5,"1 km S of San Pedro, Philippines",2021-10-19 22:12:24.661,124.8208,10.9441,10.0
us6000fw02,4.5,"108 km SSE of Shizunai-furukawach?, Japan",2021-10-19 22:10:47.878,143.0525,41.5049,36.35
us6000fvzd,4.7,"191 km WSW of Riverton, New Zealand",2021-10-19 21:11:20.886,165.609,-46.8218,18.26
us6000fws8,4.5,South Sandwich Islands region,2021-10-19 19:54:52.893,-25.3816,-59.1167,35.0
us6000fvvz,4.5,"87 km SSE of Shizunai-furukawach?, Japan",2021-10-19 15:18:17.640,142.7983,41.6104,35.0
us6000fvv2,5.3,"98 km SSE of Shizunai-furukawach?, Japan",2021-10-19 12:36:37.809,142.8248,41.5122,38.37
us6000fvur,5.6,"46 km W of Haveluloto, Tonga",2021-10-19 10:28:45.124,-175.6644,-21.1577,10.0
us6000fvtt,4.6,"32 km S of Jacó, Costa Rica",2021-10-19 06:32:20.944,-84.6226,9.3238,10.0
us6000fvtm,5.9,"149 km SE of Karpathos, Greece",2021-10-19 05:32:32.741,28.3953,34.576,43.86
us6000fwrr,4.5,"248 km SSE of Alo, Wallis and Futuna",2021-10-19 03:25:01.198,-177.3149,-16.4166,10.0
us6000fwrp,4.5,"Mindoro, Philippines",2021-10-19 02:11:15.140,120.6694,13.961,10.0
us6000fwrq,4.6,"161 km E of Neiafu, Tonga",2021-10-19 02:08:26.495,-172.4712,-18.9051,10.0
us6000fvsf,4.7,South Sandwich Islands region,2021-10-19 01:42:28.853,-25.5108,-57.9844,35.0
us6000fwrl,4.8,"19 km W of Saiha, India",2021-10-19 00:44:09.237,92.7906,22.5257,35.0
us6000fvs0,4.7,"93 km WSW of Nabire, Indonesia",2021-10-19 00:37:31.205,134.7043,-3.6304,10.0
us6000fwqt,4.7,"70 km SE of Kirakira, Solomon Islands",2021-10-18 22:43:24.226,162.2775,-10.9823,40.46
us6000fvra,5.1,"Off the coast of Aisen, Chile",2021-10-18 22:23:37.090,-77.0496,-45.6841,10.0
us6000fwqs,4.5,"68 km NW of Dire Dawa, Ethiopia",2021-10-18 22:21:32.032,41.5128,10.1039,10.0
us6000fwqr,4.9,southern Mid-Atlantic Ridge,2021-10-18 21:28:26.682,-8.5069,-48.9786,10.0
us6000fwqv,4.7,Tristan da Cunha region,2021-10-18 19:47:15.157,-14.815,-34.3652,10.0
us6000fvpq,4.7,"Off the coast of Aisen, Chile",2021-10-18 18:32:15.702,-77.1037,-45.6844,10.0
us6000fwqn,4.5,"181 km NW of Port-Olry, Vanuatu",2021-10-18 18:01:47.291,165.8031,-13.9608,10.0
us6000fwqm,4.5,"71 km S of Tobelo, Indonesia",2021-10-18 16:29:20.688,128.0997,1.0918,10.0
us6000fwqi,4.7,"95 km NNE of Lobujya, Nepal",2021-10-18 10:32:14.377,87.2852,28.7052,10.0
us6000fwqd,4.5,"158 km E of Neiafu, Tonga",2021-10-18 10:20:52.782,-172.4805,-18.7216,10.0
us6000fvl5,5.3,"79 km S of Mil’kovo, Russia",2021-10-18 08:24:31.602,158.6338,53.9814,172.88
us6000fvkf,6.2,"59 km WNW of Sola, Vanuatu",2021-10-18 07:26:51.639,167.0396,-13.69,93.0
us6000fvk9,4.6,"118 km N of Tobelo, Indonesia",2021-10-18 07:03:49.081,128.1005,2.8002,150.07
us6000fvk1,4.8,south of the Fiji Islands,2021-10-18 06:24:15.653,179.9856,-25.5575,492.29
us6000fvjy,4.8,"23 km NNE of Hualien City, Taiwan",2021-10-18 05:49:17.466,121.6638,24.1775,32.49
